PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
2.503369133518625,0.9814340917368192,1.4520858391211777,-0.9191465480107758,-0.5694338724158531,1.0318403539769008,0.4082131272792229,1.3527977573933097,-0.25909484595545323,1.344579297220898,-0.5676143313681906,-0.6459348918456324,0.6344925865424926,-1.613494530232702,0.30170969474001214,-0.021906540747514903,0.5517150474957622,0.42612495889309904,-0.11066240213285752,0.028431668586814073,-0.1137229575881156,-0.1484901316891426,1.0281246270733588,0.3438495695799108,0.3728119715529697,-0.6214204336365369,0.5269757045419787,-0.1546672274468039,-0.7449361856506959,0.791842077013109,-0.9597527480991419,1.2886211262868748,0.5527082809726138,0.1306913966207727,-0.48936571558494996,-0.47165805236792335,-0.013648258392629196,-0.34876451099532796,-0.08290881352432422,0.5962611346844133,0.29194619020973966,0.13022041162396625,-0.15098466678853284,-0.19502937884288432,0.40234738203168385,0.469895088055709,0.22875210789402628,0.20799774393674275,0.4370679451352319,-0.24819097980031446,0.5403201621715694,0.11151496834258787,0.6276573755441893,0.009098352332625062,-0.2570247320230206,0.17202274224919006,-0.30746877940078987,-0.1797999513130553,0.5220248119785498,-0.2104733816349131
0.38941189666615417,-2.2557637194836992,-0.7423919314379823,-0.29336861092257327,-0.8130074932722048,-0.12405450205104607,-0.8178431821166251,0.2585790957880279,-0.3487903678822133,-0.9047754090412412,-0.45731135306437165,-0.04041127975236971,-1.542941132116059,2.2075125084712752,-0.3121041790199105,0.7084888795999642,0.04506194038133738,-1.807036289945823,1.0540933056688604,1.6592235030367462,-0.016663661519250868,-1.8297745298638552,0.599015241173589,0.5900379986595158,-0.03576218415587579,-0.5381949191655288,-1.4526050717752637,1.2466753162448556,0.434081258423515,0.20155320246890787,0.14050175515745394,-0.4094587660845003,0.8810768906747583,-1.283100605873611,-0.039308185085364086,1.4596454235152512,0.003525999969385345,0.13102119165090595,-0.14342557078317358,-0.723575084213353,0.48520853194029423,-1.002113686115277,0.32084731473790523,-0.1825029571637524,0.9551407866534415,-0.8715193156168979,0.07511008029479685,0.6031797211362169,-0.3050478509215304,-0.29541044381512405,-0.18810578473597528,0.5993122165304823,-0.9985493549654821,0.5439697902155045,-0.5849594990424891,0.2237278362187878,-0.7438468256253414,0.35014621532690904,-0.004369577126111103,-0.20058189202486948
3.1296065820718466,0.5783748520673642,0.9451955367142035,-0.8107527904935783,-0.47130856615326294,1.198338584637322,-0.03584752726378681,1.028838044334021,0.657342445297791,1.2301975960421772,-0.10322338841561564,-0.7675616284499193,0.7038017242106085,-0.5393753971866969,-0.14864229974444157,-0.38947782153504434,-0.5322904763588334,0.02764491877609882,-0.051676650439093266,0.16981031656622844,-0.2531028982063875,0.6532646301476303,-0.04249417593777811,-0.1626771314876452,0.1406189164461427,-0.47083333136019445,0.30789401953233014,-0.5200108565878079,-0.19918628131181024,-0.03605562913946018,-0.45409766839734944,-0.02216335774970423,0.7134842923267087,1.0475361322290553,-0.073815887521676,-0.7953706690169788,0.48447442446585126,-0.5329737416934335,0.4864085242768847,0.3836624768559311,-0.5055037604009359,1.174225043852959,-0.24533746527734365,0.6412451199824286,0.11709315050551707,0.20656121494225005,0.15642888758305817,0.374724265809267,0.44642619812767054,-0.6658295902160691,0.3046976716670368,0.37876537144906575,-0.04945796256914547,0.09204622530747246,0.08650942218355247,0.1873705711691958,-0.16751496713262307,-0.5718661521651494,0.31728734307381656,-0.03879051118099546
-1.0873734077186772,0.6707981394474116,-1.63498922191488,-1.401094013979048,-0.4897892619145239,1.386111647211207,-0.6126410219471417,-1.073709480518454,-0.14313200136999124,2.3112782735548922,-1.5850585079032582,0.24163437710156005,2.337888302217468,1.6440828641389693,-2.0878820236563005,0.2040298584085764,1.1534813283422911,0.7334253052806357,-1.0687810225327976,-0.1299530577065791,-0.7248512473000756,0.7981099793123136,-0.416761272681449,-0.7468160916032638,-0.41421180593977547,-0.304020172314406,-0.31697327371478085,1.6444098010010901,-1.6615549713628686,0.5521044053585079,-0.3343933031255587,-0.21463721005719696,0.6058099821270995,0.22502520783150598,-1.1220983442488934,1.3026832914426472,-2.735132901689712,0.5537130971604998,0.26757029459556325,1.3968713111126758,-0.21765955348123311,1.5733344137318919,-0.7115802096189522,1.2154431989043673,-0.1024313430575941,0.08561242415156337,-0.29403859070950517,0.026799558617514277,-1.2141720244891145,-0.031416945909049566,0.03785205556280013,-1.4395077998037171,1.2466797772170826,-0.6182966568682069,0.48969867939568973,-0.9906826115572929,0.1022159177841362,0.3895522388128411,-0.03700961113164619,0.3687621941231004
5.266402739120214,1.039346016224013,-0.5671132696466082,-1.4683112433086256,0.047984133366145716,0.9536151213137711,-0.4740756755265867,0.9972482752767308,0.25161508117309145,1.2991484645217186,-0.3873965563641853,-0.40703341716095287,0.8017668337864815,1.4938440024146655,0.0748262579570723,-0.20080361175918923,-1.2506667610038122,0.11093391911525093,0.037943244398084615,0.09397418033336741,-0.31297242660801305,0.8027950011614134,0.0011399281475479462,0.018964956598271736,0.5004687758194305,0.11313826749942328,-0.37387088714054395,-0.8281057492172554,0.4717778886837676,-0.4486635282462082,-0.43019148290380305,-0.39781581071350447,0.32092217687044206,1.041494470666206,-0.4699373689400053,-0.21541343706477586,0.6689633802650179,0.04236003946132447,0.47037725304365474,-0.18846094493738214,-0.14679962090867651,0.24596077419351053,0.508916935156296,0.2939563866005436,-0.24193904994444482,-0.16516610091771922,0.5110038398258325,-0.30568090839759293,0.16744354381888965,0.5722341251614037,-0.13166920371311103,0.437710955325108,-0.5300691606047854,0.04647019754570038,0.22920969986453044,0.0865077185981238,0.026814606666396422,-0.3649653284974522,0.24866906204456232,0.403330605675006
1.076272014410186,-1.5230650209550038,1.1789004734803643,1.0299643669845748,-0.31826074152673,1.7401157900253374,2.160041174794258,0.6924706722389273,1.4090280708293044,0.533837730802337,-2.0675162298948164,0.0965769682214491,-2.968174090190404,-2.112295901164693,-2.231444723309778,1.6078482305139925,-2.081703648421984,0.9641743952853792,2.251570144987378,4.336027268139609,-1.9029719505092153,4.145352427902079,1.2693622495746892,-0.5567614731424834,-4.351588948577432,2.187716990741814,1.4550316737173388,-3.51208343549099,0.4226292457944677,2.7183030196988267,-1.5625167550064942,-0.8845906619365981,-1.8593844686436511,0.7192641649561426,0.5020528739068575,0.11814105644797543,-1.5238282543154409,-1.1732365689826718,-0.9975778987876961,0.8203181225500262,-0.9339989104387645,-0.1470383724134572,1.7222003929083773,0.2911983397466796,-0.6121673155425782,0.3321740186815935,1.7402944149000816,-1.5905817258223334,0.2760674047390844,-0.6888680588508296,-1.0066736418298488,1.6425291724068234,-0.8106778968515741,0.926893310799411,1.6856012725458336,1.8430391693483241,1.0912348041479623,-0.9351095796936014,-0.39621506542961415,-0.9511754843226581
4.115324938327038,-1.0807792403254435,-0.2355334248192415,2.140311648746429,0.41308121750112725,0.1747006210054684,-0.39275153685669456,0.07008785634304987,-1.0638895188240676,0.6996991556343893,-0.2958842798459949,1.2055595423891852,-0.20077188747277133,0.8759321585584952,-0.32457854055406177,-0.997351101364544,-0.9142670024307107,0.03886008035183353,0.601852355936953,0.012025247577106156,0.2576107647964074,-0.7292645997638502,0.22389233481712995,0.8031690717138561,0.26611333577508245,-0.4680422774339732,-0.5673925817966154,-0.13610109741131038,0.013508126079883338,0.3160963201431241,-0.21753858182003047,-0.6527374191852819,-0.008961435071953038,-0.33351362918916205,-0.5520185914530957,0.33629061540172306,0.06122862832695395,0.8266842158343803,-0.043470237173119305,-0.16218989374574916,-0.5212033435839829,-0.8528581515300496,0.33344740738219447,-0.049780432473133136,-0.9935444348816295,-0.5660626100953441,0.6362003351875397,0.19936412086802877,0.12519642559106428,0.41804984246912086,-0.2038700648167261,0.6801059355901642,-0.13448818970592696,-0.21212333144703985,-1.258973373397675,0.9289871920771706,-0.8512507075032568,-0.448868986103967,-0.2526621952575775,-0.08143448146857962
1.985909305336542,-0.9998409680118496,-1.0676986990581374,-3.503931032413408,1.5426195370513385,1.7672965315143616,0.29027982769942806,-0.6110899230467394,-0.2122421369362607,-2.605451326907209,-1.4884544864685,0.7969770597815933,0.08389971833467283,0.5279688256559854,0.45093287735546905,-0.7695824868861694,-0.42319828112991564,1.9142025777108853,0.9908965088083045,1.1950363388155172,-1.0721538015717236,1.602982789495974,-3.148209110136563,-0.3846070159973717,-0.11904552600509674,2.5436891061574762,-0.4394589062019847,-0.4042277911575858,-1.813666453660291,0.7556693538590853,-0.12301305755464545,-1.872373779211705,0.7895767144856299,1.5757326867911616,0.15047651772981155,-0.8462060514781873,-0.8286918243552184,0.5084181840062517,-0.46399007295039896,-0.6059900535496712,0.5186487176732829,0.06455252469374603,-0.12630161152978223,0.4126972387218771,-0.6621752387998517,-0.922029444054669,0.7841697603093152,0.04660786646714881,-0.2557387226566459,0.4824328181798252,-0.4142663210525361,-0.20994298562658423,0.22417330433230934,-1.0779736489699325,-1.5314491490444948,1.6996444204249082,-0.41671506758579135,-0.6644499961620638,-0.6578068433751613,-0.544021996891489
-3.7214023734178974,3.049047024075226,-2.393471058673366,-0.7421341256088764,0.751565812592742,-2.1614412831013072,-1.5036168796861336,-2.3428442025068494,-1.9503822473400205,1.6789759510009965,1.0002090034308637,1.163952230751175,0.19448556342713844,0.5926356343437749,0.5127332653152127,-0.7496014469275534,2.421733881755926,0.5376114226675776,1.3015424356723415,-0.11043664591425888,-0.14361973254211538,1.2755567056097756,-0.08230506092979206,1.0371946898801383,-1.3320839582721955,-0.14105500168602672,-1.1039561365872548,-1.0052401702892935,-0.8810378149000779,-0.1718777160243444,-0.6204874037991922,-2.1424546658815453,-0.14336040545591777,-1.6732434738704094,-2.035424489336845,3.155677729101526,0.10753279663615885,-0.6917162006168673,0.6643737977279779,-2.01257866458947,-0.6180547126159522,1.2429228636233218,-0.8331651140194333,-0.027737724303523652,1.0406090829658021,0.620325640242432,-0.08020321033275114,-0.361188808794901,-1.6400195878450672,-1.7110037014661532,0.8879450535811733,-0.5222950462143835,-1.678957945724229,-1.3900883322111257,0.28466566740121024,-0.18078776721701398,-1.7042073541344536,-1.885294383078906,1.1036011081216641,-0.7053006262041351
-3.5445145860008966,-0.8327047711298121,0.743687362669498,-0.8409577665688414,0.6425752666488018,-0.45643725883281255,-1.4729588644697449,0.7401656919951115,0.1527108577910612,1.9511067096564985,-0.4057877635491272,2.621257767553597,-1.0492613636065662,-0.20050243387256705,-1.5595811698641528,0.19472148312818927,2.832820215795367,0.1015447925872147,-3.760672140782074,-0.4326636514159126,-3.950721134371518,-3.548287103400529,-1.2430571535413335,0.88653713489853,-0.6946762779463624,1.2500565868173994,-3.990397999985394,-4.3431259990409545,-0.6904669861889977,1.4230595668793509,0.4839600011922765,0.3888873091457445,0.02139406127365779,-1.2262359668483425,3.075593203170763,1.4618574582179524,0.9045399520756133,-0.8884699873171391,-0.029494756170811653,-0.5282132983766691,-0.1975268256935653,1.3590097060131157,-1.814075643857602,0.9994690059126445,2.231818234305956,0.7027995682852332,1.792515014026209,0.8322768759412763,-1.1446753196929962,-0.44737268739988584,1.9559938973951267,-0.5424686542547734,-0.7668678791346478,-1.4217438533730968,-0.017006463494887023,-0.579000043896915,-1.5030329643945133,-0.5183423462241077,0.32439482448131973,-0.5731470367783523
