PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,output
2.503369133518625,0.9814340917368192,1.4520858391211775,-0.9191465480107758,-0.5694338724158531,1.0318403539769008,0.4082131272792229,1.3527977573933097,-0.2590948459554532,1.344579297220898,-0.5676143313681906,-0.6459348918456324,0.6344925865424926,-1.613494530232702,0.3017096947400121,-0.0219065407475149,0.5517150474957622,0.426124958893099,-0.1106624021328575,0.028431668586814,-0.1137229575881156,-0.1484901316891426,1.0281246270733588,0.3438495695799108,0.3728119715529697,-0.6214204336365369,0.5269757045419787,-0.1546672274468039,-0.7449361856506959,0.791842077013109,-0.959752748099142,1.2886211262868748,0.5527082809726138,0.1306913966207727,-0.4893657155849499,-0.4716580523679233,-0.0136482583926291,-0.3487645109953279,-0.0829088135243242,0.5962611346844133,0.2919461902097396,0.1302204116239662,-0.1509846667885328,-0.1950293788428843,0.4023473820316838,0.469895088055709,0.2287521078940262,0.2079977439367427,0.4370679451352319,-0.2481909798003144,0.5403201621715694,0.1115149683425878,0.6276573755441893,0.009098352332625,-0.2570247320230206,0.17202274224919,-0.3074687794007898,-0.1797999513130553,0.5220248119785498,-0.2104733816349131,208500
0.3894118966661541,-2.2557637194836992,-0.7423919314379823,-0.2933686109225732,-0.8130074932722048,-0.124054502051046,-0.8178431821166251,0.2585790957880279,-0.3487903678822133,-0.9047754090412412,-0.4573113530643716,-0.0404112797523697,-1.542941132116059,2.2075125084712752,-0.3121041790199105,0.7084888795999642,0.0450619403813373,-1.807036289945823,1.0540933056688604,1.6592235030367462,-0.0166636615192508,-1.8297745298638552,0.599015241173589,0.5900379986595158,-0.0357621841558757,-0.5381949191655288,-1.4526050717752637,1.2466753162448556,0.434081258423515,0.2015532024689078,0.1405017551574539,-0.4094587660845003,0.8810768906747583,-1.283100605873611,-0.039308185085364,1.4596454235152512,0.0035259999693853,0.1310211916509059,-0.1434255707831735,-0.723575084213353,0.4852085319402942,-1.002113686115277,0.3208473147379052,-0.1825029571637524,0.9551407866534416,-0.8715193156168979,0.0751100802947968,0.6031797211362169,-0.3050478509215304,-0.295410443815124,-0.1881057847359752,0.5993122165304823,-0.998549354965482,0.5439697902155045,-0.5849594990424891,0.2237278362187878,-0.7438468256253414,0.350146215326909,-0.0043695771261111,-0.2005818920248694,181500
3.1296065820718466,0.5783748520673642,0.9451955367142036,-0.8107527904935783,-0.4713085661532629,1.198338584637322,-0.0358475272637868,1.028838044334021,0.657342445297791,1.2301975960421772,-0.1032233884156156,-0.7675616284499193,0.7038017242106085,-0.5393753971866969,-0.1486422997444415,-0.3894778215350443,-0.5322904763588334,0.0276449187760988,-0.0516766504390932,0.1698103165662284,-0.2531028982063875,0.6532646301476303,-0.0424941759377781,-0.1626771314876452,0.1406189164461427,-0.4708333313601944,0.3078940195323301,-0.5200108565878079,-0.1991862813118102,-0.0360556291394601,-0.4540976683973494,-0.0221633577497042,0.7134842923267087,1.0475361322290553,-0.073815887521676,-0.7953706690169788,0.4844744244658512,-0.5329737416934335,0.4864085242768847,0.3836624768559311,-0.5055037604009359,1.174225043852959,-0.2453374652773436,0.6412451199824286,0.117093150505517,0.20656121494225,0.1564288875830581,0.374724265809267,0.4464261981276705,-0.6658295902160691,0.3046976716670368,0.3787653714490657,-0.0494579625691454,0.0920462253074724,0.0865094221835524,0.1873705711691958,-0.167514967132623,-0.5718661521651494,0.3172873430738165,-0.0387905111809954,223500
-1.0873734077186772,0.6707981394474116,-1.63498922191488,-1.401094013979048,-0.4897892619145239,1.386111647211207,-0.6126410219471417,-1.073709480518454,-0.1431320013699912,2.311278273554892,-1.5850585079032582,0.24163437710156,2.337888302217468,1.644082864138969,-2.0878820236563005,0.2040298584085764,1.1534813283422911,0.7334253052806357,-1.0687810225327976,-0.1299530577065791,-0.7248512473000756,0.7981099793123136,-0.416761272681449,-0.7468160916032638,-0.4142118059397754,-0.304020172314406,-0.3169732737147808,1.64440980100109,-1.6615549713628686,0.5521044053585079,-0.3343933031255587,-0.2146372100571969,0.6058099821270995,0.2250252078315059,-1.1220983442488934,1.3026832914426472,-2.735132901689712,0.5537130971604998,0.2675702945955632,1.3968713111126758,-0.2176595534812331,1.573334413731892,-0.7115802096189522,1.2154431989043673,-0.1024313430575941,0.0856124241515633,-0.2940385907095051,0.0267995586175142,-1.2141720244891143,-0.0314169459090495,0.0378520555628001,-1.4395077998037171,1.2466797772170826,-0.6182966568682069,0.4896986793956897,-0.9906826115572928,0.1022159177841362,0.3895522388128411,-0.0370096111316461,0.3687621941231004,140000
5.266402739120214,1.039346016224013,-0.5671132696466082,-1.4683112433086256,0.0479841333661457,0.9536151213137712,-0.4740756755265867,0.9972482752767308,0.2516150811730914,1.2991484645217186,-0.3873965563641853,-0.4070334171609528,0.8017668337864815,1.4938440024146655,0.0748262579570723,-0.2008036117591892,-1.2506667610038122,0.1109339191152509,0.0379432443980846,0.0939741803333674,-0.312972426608013,0.8027950011614134,0.0011399281475479,0.0189649565982717,0.5004687758194305,0.1131382674994232,-0.3738708871405439,-0.8281057492172554,0.4717778886837676,-0.4486635282462082,-0.430191482903803,-0.3978158107135044,0.320922176870442,1.041494470666206,-0.4699373689400053,-0.2154134370647758,0.6689633802650179,0.0423600394613244,0.4703772530436547,-0.1884609449373821,-0.1467996209086765,0.2459607741935105,0.508916935156296,0.2939563866005436,-0.2419390499444448,-0.1651661009177192,0.5110038398258325,-0.3056809083975929,0.1674435438188896,0.5722341251614037,-0.131669203713111,0.437710955325108,-0.5300691606047854,0.0464701975457003,0.2292096998645304,0.0865077185981238,0.0268146066663964,-0.3649653284974522,0.2486690620445623,0.403330605675006,250000
1.076272014410186,-1.5230650209550038,1.1789004734803643,1.0299643669845748,-0.31826074152673,1.7401157900253374,2.160041174794258,0.6924706722389273,1.4090280708293044,0.533837730802337,-2.0675162298948164,0.0965769682214491,-2.968174090190404,-2.112295901164693,-2.231444723309778,1.6078482305139925,-2.081703648421984,0.9641743952853792,2.251570144987378,4.336027268139609,-1.9029719505092155,4.145352427902079,1.2693622495746892,-0.5567614731424834,-4.351588948577432,2.187716990741814,1.4550316737173388,-3.51208343549099,0.4226292457944677,2.7183030196988267,-1.5625167550064942,-0.8845906619365981,-1.8593844686436511,0.7192641649561426,0.5020528739068575,0.1181410564479754,-1.5238282543154409,-1.1732365689826718,-0.997577898787696,0.8203181225500262,-0.9339989104387644,-0.1470383724134572,1.7222003929083771,0.2911983397466796,-0.6121673155425782,0.3321740186815935,1.7402944149000816,-1.5905817258223334,0.2760674047390844,-0.6888680588508296,-1.0066736418298488,1.6425291724068234,-0.8106778968515741,0.926893310799411,1.6856012725458336,1.843039169348324,1.0912348041479625,-0.9351095796936014,-0.3962150654296141,-0.951175484322658,143000
4.115324938327038,-1.0807792403254437,-0.2355334248192415,2.140311648746429,0.4130812175011272,0.1747006210054684,-0.3927515368566945,0.0700878563430498,-1.0638895188240676,0.6996991556343893,-0.2958842798459949,1.2055595423891852,-0.2007718874727713,0.8759321585584952,-0.3245785405540617,-0.997351101364544,-0.9142670024307108,0.0388600803518335,0.601852355936953,0.0120252475771061,0.2576107647964074,-0.7292645997638502,0.2238923348171299,0.8031690717138561,0.2661133357750824,-0.4680422774339732,-0.5673925817966154,-0.1361010974113103,0.0135081260798833,0.3160963201431241,-0.2175385818200304,-0.6527374191852819,-0.008961435071953,-0.333513629189162,-0.5520185914530957,0.336290615401723,0.0612286283269539,0.8266842158343803,-0.0434702371731193,-0.1621898937457491,-0.5212033435839829,-0.8528581515300496,0.3334474073821944,-0.0497804324731331,-0.9935444348816296,-0.5660626100953441,0.6362003351875397,0.1993641208680287,0.1251964255910642,0.4180498424691208,-0.2038700648167261,0.6801059355901642,-0.1344881897059269,-0.2121233314470398,-1.258973373397675,0.9289871920771706,-0.8512507075032568,-0.448868986103967,-0.2526621952575775,-0.0814344814685796,307000
1.985909305336542,-0.9998409680118496,-1.0676986990581374,-3.503931032413408,1.5426195370513385,1.7672965315143616,0.290279827699428,-0.6110899230467394,-0.2122421369362607,-2.605451326907209,-1.4884544864685,0.7969770597815933,0.0838997183346728,0.5279688256559854,0.450932877355469,-0.7695824868861694,-0.4231982811299156,1.914202577710885,0.9908965088083044,1.1950363388155172,-1.0721538015717236,1.602982789495974,-3.148209110136563,-0.3846070159973717,-0.1190455260050967,2.543689106157476,-0.4394589062019847,-0.4042277911575858,-1.813666453660291,0.7556693538590853,-0.1230130575546454,-1.872373779211705,0.7895767144856299,1.5757326867911616,0.1504765177298115,-0.8462060514781873,-0.8286918243552184,0.5084181840062517,-0.4639900729503989,-0.6059900535496712,0.5186487176732829,0.064552524693746,-0.1263016115297822,0.4126972387218771,-0.6621752387998517,-0.922029444054669,0.7841697603093152,0.0466078664671488,-0.2557387226566459,0.4824328181798252,-0.4142663210525361,-0.2099429856265842,0.2241733043323093,-1.0779736489699323,-1.5314491490444948,1.6996444204249082,-0.4167150675857913,-0.6644499961620638,-0.6578068433751613,-0.544021996891489,200000
-3.721402373417898,3.049047024075226,-2.393471058673366,-0.7421341256088764,0.751565812592742,-2.1614412831013072,-1.5036168796861336,-2.342844202506849,-1.9503822473400203,1.6789759510009965,1.0002090034308635,1.163952230751175,0.1944855634271384,0.5926356343437749,0.5127332653152127,-0.7496014469275534,2.421733881755926,0.5376114226675776,1.3015424356723415,-0.1104366459142588,-0.1436197325421153,1.2755567056097756,-0.082305060929792,1.0371946898801383,-1.3320839582721955,-0.1410550016860267,-1.1039561365872548,-1.0052401702892937,-0.8810378149000779,-0.1718777160243444,-0.6204874037991922,-2.1424546658815453,-0.1433604054559177,-1.6732434738704094,-2.035424489336845,3.155677729101526,0.1075327966361588,-0.6917162006168673,0.6643737977279779,-2.01257866458947,-0.6180547126159522,1.2429228636233218,-0.8331651140194333,-0.0277377243035236,1.040609082965802,0.620325640242432,-0.0802032103327511,-0.361188808794901,-1.6400195878450672,-1.7110037014661532,0.8879450535811733,-0.5222950462143835,-1.678957945724229,-1.3900883322111257,0.2846656674012102,-0.1807877672170139,-1.7042073541344536,-1.885294383078906,1.103601108121664,-0.7053006262041351,129900
-3.5445145860008966,-0.8327047711298121,0.743687362669498,-0.8409577665688414,0.6425752666488018,-0.4564372588328125,-1.4729588644697449,0.7401656919951115,0.1527108577910612,1.9511067096564985,-0.4057877635491272,2.621257767553597,-1.0492613636065662,-0.200502433872567,-1.5595811698641528,0.1947214831281892,2.832820215795367,0.1015447925872147,-3.760672140782074,-0.4326636514159126,-3.950721134371518,-3.548287103400529,-1.2430571535413335,0.88653713489853,-0.6946762779463624,1.2500565868173994,-3.990397999985394,-4.3431259990409545,-0.6904669861889977,1.4230595668793509,0.4839600011922765,0.3888873091457445,0.0213940612736577,-1.2262359668483425,3.075593203170763,1.4618574582179524,0.9045399520756132,-0.8884699873171391,-0.0294947561708116,-0.5282132983766691,-0.1975268256935653,1.3590097060131157,-1.814075643857602,0.9994690059126444,2.231818234305956,0.7027995682852332,1.792515014026209,0.8322768759412763,-1.1446753196929962,-0.4473726873998858,1.9559938973951267,-0.5424686542547734,-0.7668678791346478,-1.4217438533730968,-0.017006463494887,-0.579000043896915,-1.5030329643945133,-0.5183423462241077,0.3243948244813197,-0.5731470367783523,118000
